timestamp,group,lag,retry_rate,recovery_rate,dlq_rate,throughput
1780384326.8422592,grupo-consumidores,-1,0,0,0,0
1780384326.8422592,grupo-reintentos,-1,0,0,0,0
1780384336.8439667,grupo-consumidores,-1,0,0,0,0
1780384336.8439667,grupo-reintentos,-1,0,0,0,0
1780384346.8457873,grupo-consumidores,-1,0,0,0,0
1780384346.8457873,grupo-reintentos,-1,0,0,0,0
1780384356.8475103,grupo-consumidores,-1,0,0,0,0
1780384356.8475103,grupo-reintentos,-1,0,0,0,0
1780384366.8490353,grupo-consumidores,-1,0,0,0,0
1780384366.8490353,grupo-reintentos,-1,0,0,0,0
1780384376.8509176,grupo-consumidores,-1,0,0,0,0
1780384376.8509176,grupo-reintentos,-1,0,0,0,0
1780384386.8862004,grupo-consumidores,-1,0,0,0,0
1780384386.8862004,grupo-reintentos,-1,0,0,0,0
1780384396.9214044,grupo-consumidores,-1,0,0,0,0
1780384396.9214044,grupo-reintentos,-1,0,0,0,0
1780384406.9228714,grupo-consumidores,-1,0,0,0,0
1780384406.9228714,grupo-reintentos,-1,0,0,0,0
1780384416.924711,grupo-consumidores,-1,0,0,0,0
1780384416.924711,grupo-reintentos,-1,0,0,0,0
1780384426.9264235,grupo-consumidores,-1,0,0,0,0
1780384426.9264235,grupo-reintentos,-1,0,0,0,0
1780384436.9272614,grupo-consumidores,-1,0,0,0,0
1780384436.9272614,grupo-reintentos,-1,0,0,0,0
1780384446.9291685,grupo-consumidores,-1,0,0,0,0
1780384446.9291685,grupo-reintentos,-1,0,0,0,0
1780384456.9312193,grupo-consumidores,-1,0,0,0,0
1780384456.9312193,grupo-reintentos,-1,0,0,0,0
1780384466.9329312,grupo-consumidores,-1,0,0,0,0
1780384466.9329312,grupo-reintentos,-1,0,0,0,0
1780384476.9347484,grupo-consumidores,-1,0,0,0,0
1780384476.9347484,grupo-reintentos,-1,0,0,0,0
1780384486.9361837,grupo-consumidores,-1,0,0,0,0
1780384486.9361837,grupo-reintentos,-1,0,0,0,0
1780384496.9375823,grupo-consumidores,-1,0,0,0,0
1780384496.9375823,grupo-reintentos,-1,0,0,0,0
1780384506.9391072,grupo-consumidores,-1,0,0,0,0
1780384506.9391072,grupo-reintentos,-1,0,0,0,0
1780384516.9406168,grupo-consumidores,-1,0,0,0,0
1780384516.9406168,grupo-reintentos,-1,0,0,0,0
1780384526.9422004,grupo-consumidores,-1,0,0,0,0
1780384526.9422004,grupo-reintentos,-1,0,0,0,0
1780384536.9439905,grupo-consumidores,-1,0,0,0,0
1780384536.9439905,grupo-reintentos,-1,0,0,0,0
1780384546.9458237,grupo-consumidores,-1,0,0,0,0
1780384546.9458237,grupo-reintentos,-1,0,0,0,0
1780384556.9476204,grupo-consumidores,-1,0,0,0,0
1780384556.9476204,grupo-reintentos,-1,0,0,0,0
1780384566.9486437,grupo-consumidores,-1,0,0,0,0
1780384566.9486437,grupo-reintentos,-1,0,0,0,0
1780384576.950735,grupo-consumidores,-1,0,0,0,0
1780384576.950735,grupo-reintentos,-1,0,0,0,0
1780384586.9522817,grupo-consumidores,-1,0,0,0,0
1780384586.9522817,grupo-reintentos,-1,0,0,0,0
1780384596.9537964,grupo-consumidores,-1,0,0,0,0
1780384596.9537964,grupo-reintentos,-1,0,0,0,0
1780384606.9552364,grupo-consumidores,-1,0,0,0,0
1780384606.9552364,grupo-reintentos,-1,0,0,0,0
1780384616.9569182,grupo-consumidores,-1,0,0,0,0
1780384616.9569182,grupo-reintentos,-1,0,0,0,0
1780384626.9584894,grupo-consumidores,-1,0,0,0,0
1780384626.9584894,grupo-reintentos,-1,0,0,0,0
1780384636.960274,grupo-consumidores,-1,0,0,0,0
1780384636.960274,grupo-reintentos,-1,0,0,0,0
1780384646.9619577,grupo-consumidores,-1,0,0,0,0
1780384646.9619577,grupo-reintentos,-1,0,0,0,0
1780384656.9635534,grupo-consumidores,-1,0,0,0,0
1780384656.9635534,grupo-reintentos,-1,0,0,0,0
1780384666.9991167,grupo-consumidores,-1,0,0,0,0
1780384666.9991167,grupo-reintentos,-1,0,0,0,0
1780384677.0001376,grupo-consumidores,-1,0,0,0,0
1780384677.0001376,grupo-reintentos,-1,0,0,0,0
1780384687.0018055,grupo-consumidores,-1,0,0,0,0
1780384687.0018055,grupo-reintentos,-1,0,0,0,0
1780384697.0038416,grupo-consumidores,-1,0,0,0,0
1780384697.0038416,grupo-reintentos,-1,0,0,0,0
1780384707.0054636,grupo-consumidores,-1,0,0,0,0
1780384707.0054636,grupo-reintentos,-1,0,0,0,0
1780384717.0070295,grupo-consumidores,-1,0,0,0,0
1780384717.0070295,grupo-reintentos,-1,0,0,0,0
1780384727.042299,grupo-consumidores,-1,0,0,0,0
1780384727.042299,grupo-reintentos,-1,0,0,0,0
1780384737.0438836,grupo-consumidores,-1,0,0,0,0
1780384737.0438836,grupo-reintentos,-1,0,0,0,0
1780384747.045424,grupo-consumidores,-1,0,0,0,0
1780384747.045424,grupo-reintentos,-1,0,0,0,0
1780384757.0470204,grupo-consumidores,-1,0,0,0,0
1780384757.0470204,grupo-reintentos,-1,0,0,0,0
1780384767.0487428,grupo-consumidores,-1,0,0,0,0
1780384767.0487428,grupo-reintentos,-1,0,0,0,0
1780384777.0507588,grupo-consumidores,-1,0,0,0,0
1780384777.0507588,grupo-reintentos,-1,0,0,0,0
1780384787.0524828,grupo-consumidores,-1,0,0,0,0
1780384787.0524828,grupo-reintentos,-1,0,0,0,0
1780384797.0541303,grupo-consumidores,-1,0,0,0,0
1780384797.0541303,grupo-reintentos,-1,0,0,0,0
1780384807.0560033,grupo-consumidores,-1,0,0,0,0
1780384807.0560033,grupo-reintentos,-1,0,0,0,0
1780384817.0568712,grupo-consumidores,-1,0,0,0,0
1780384817.0568712,grupo-reintentos,-1,0,0,0,0
1780384827.0586789,grupo-consumidores,-1,0,0,0,0
1780384827.0586789,grupo-reintentos,-1,0,0,0,0
1780384837.0602515,grupo-consumidores,-1,0,0,0,0
1780384837.0602515,grupo-reintentos,-1,0,0,0,0
1780384847.0610404,grupo-consumidores,-1,0,0,0,0
1780384847.0610404,grupo-reintentos,-1,0,0,0,0
1780384857.0630744,grupo-consumidores,-1,0,0,0,0
1780384857.0630744,grupo-reintentos,-1,0,0,0,0
1780384867.0647485,grupo-consumidores,-1,0,0,0,0
1780384867.0647485,grupo-reintentos,-1,0,0,0,0
1780384877.0667524,grupo-consumidores,-1,0,0,0,0
1780384877.0667524,grupo-reintentos,-1,0,0,0,0
1780384887.0686076,grupo-consumidores,-1,0,0,0,0
1780384887.0686076,grupo-reintentos,-1,0,0,0,0
1780384897.0706425,grupo-consumidores,-1,0,0,0,0
1780384897.0706425,grupo-reintentos,-1,0,0,0,0
1780384907.0727255,grupo-consumidores,-1,0,0,0,0
1780384907.0727255,grupo-reintentos,-1,0,0,0,0
1780384917.074486,grupo-consumidores,-1,0,0,0,0
1780384917.074486,grupo-reintentos,-1,0,0,0,0
1780384927.0761774,grupo-consumidores,-1,0,0,0,0
1780384927.0761774,grupo-reintentos,-1,0,0,0,0
1780384937.0777507,grupo-consumidores,-1,0,0,0,0
1780384937.0777507,grupo-reintentos,-1,0,0,0,0
1780384947.079592,grupo-consumidores,-1,0,0,0,0
1780384947.079592,grupo-reintentos,-1,0,0,0,0
1780384957.0812778,grupo-consumidores,-1,0,0,0,0
1780384957.0812778,grupo-reintentos,-1,0,0,0,0
1780384967.0828664,grupo-consumidores,-1,0,0,0,0
1780384967.0828664,grupo-reintentos,-1,0,0,0,0
1780384977.0844417,grupo-consumidores,-1,0,0,0,0
1780384977.0844417,grupo-reintentos,-1,0,0,0,0
1780384987.086104,grupo-consumidores,-1,0,0,0,0
1780384987.086104,grupo-reintentos,-1,0,0,0,0
1780384997.0877202,grupo-consumidores,-1,0,0,0,0
1780384997.0877202,grupo-reintentos,-1,0,0,0,0
1780385007.0894523,grupo-consumidores,-1,0,0,0,0
1780385007.0894523,grupo-reintentos,-1,0,0,0,0
1780385017.091496,grupo-consumidores,-1,0,0,0,0
1780385017.091496,grupo-reintentos,-1,0,0,0,0
1780385027.0934396,grupo-consumidores,-1,0,0,0,0
1780385027.0934396,grupo-reintentos,-1,0,0,0,0
1780385037.0941257,grupo-consumidores,-1,0,0,0,0
1780385037.0941257,grupo-reintentos,-1,0,0,0,0
1780385047.0967653,grupo-consumidores,-1,0,0,0,0
1780385047.0967653,grupo-reintentos,-1,0,0,0,0
1780385057.0984266,grupo-consumidores,-1,0,0,0,0
1780385057.0984266,grupo-reintentos,-1,0,0,0,0
1780385067.0999618,grupo-consumidores,-1,0,0,0,0
1780385067.0999618,grupo-reintentos,-1,0,0,0,0
1780385077.1018019,grupo-consumidores,-1,0,0,0,0
1780385077.1018019,grupo-reintentos,-1,0,0,0,0
1780385087.1034827,grupo-consumidores,-1,0,0,0,0
1780385087.1034827,grupo-reintentos,-1,0,0,0,0
1780385097.105299,grupo-consumidores,-1,0,0,0,0
1780385097.105299,grupo-reintentos,-1,0,0,0,0
1780385107.10693,grupo-consumidores,-1,0,0,0,0
1780385107.10693,grupo-reintentos,-1,0,0,0,0
1780385117.1087875,grupo-consumidores,-1,0,0,0,0
1780385117.1087875,grupo-reintentos,-1,0,0,0,0
1780385127.1106958,grupo-consumidores,-1,0,0,0,0
1780385127.1106958,grupo-reintentos,-1,0,0,0,0
1780385137.1125844,grupo-consumidores,-1,0,0,0,0
1780385137.1125844,grupo-reintentos,-1,0,0,0,0
1780385147.1134238,grupo-consumidores,-1,0,0,0,0
1780385147.1134238,grupo-reintentos,-1,0,0,0,0
1780385157.115984,grupo-consumidores,-1,0,0,0,0
1780385157.115984,grupo-reintentos,-1,0,0,0,0
1780385167.1176353,grupo-consumidores,-1,0,0,0,0
1780385167.1176353,grupo-reintentos,-1,0,0,0,0
1780385177.1194565,grupo-consumidores,-1,0,0,0,0
1780385177.1194565,grupo-reintentos,-1,0,0,0,0
1780385187.1211736,grupo-consumidores,-1,0,0,0,0
1780385187.1211736,grupo-reintentos,-1,0,0,0,0
1780385197.1227937,grupo-consumidores,-1,0,0,0,0
1780385197.1227937,grupo-reintentos,-1,0,0,0,0
1780385207.124564,grupo-consumidores,-1,0,0,0,0
1780385207.124564,grupo-reintentos,-1,0,0,0,0
1780385217.1253977,grupo-consumidores,-1,0,0,0,0
1780385217.1253977,grupo-reintentos,-1,0,0,0,0
1780385227.1269283,grupo-consumidores,-1,0,0,0,0
1780385227.1269283,grupo-reintentos,-1,0,0,0,0
1780385237.1276417,grupo-consumidores,-1,0,0,0,0
1780385237.1276417,grupo-reintentos,-1,0,0,0,0
1780385247.1296604,grupo-consumidores,-1,0,0,0,0
1780385247.1296604,grupo-reintentos,-1,0,0,0,0
1780385257.131067,grupo-consumidores,-1,0,0,0,0
1780385257.131067,grupo-reintentos,-1,0,0,0,0
1780385267.166375,grupo-consumidores,-1,0,0,0,0
1780385267.166375,grupo-reintentos,-1,0,0,0,0
1780385277.1671762,grupo-consumidores,-1,0,0,0,0
1780385277.1671762,grupo-reintentos,-1,0,0,0,0
1780385287.1688645,grupo-consumidores,-1,0,0,0,0
1780385287.1688645,grupo-reintentos,-1,0,0,0,0
1780385297.170332,grupo-consumidores,-1,0,0,0,0
1780385297.170332,grupo-reintentos,-1,0,0,0,0
1780385307.1718316,grupo-consumidores,-1,0,0,0,0
1780385307.1718316,grupo-reintentos,-1,0,0,0,0
1780385317.1735072,grupo-consumidores,-1,0,0,0,0
1780385317.1735072,grupo-reintentos,-1,0,0,0,0
1780385327.174324,grupo-consumidores,-1,0,0,0,0
1780385327.174324,grupo-reintentos,-1,0,0,0,0
1780385337.1761107,grupo-consumidores,-1,0,0,0,0
1780385337.1761107,grupo-reintentos,-1,0,0,0,0
1780385347.1775396,grupo-consumidores,-1,0,0,0,0
1780385347.1775396,grupo-reintentos,-1,0,0,0,0
1780385357.187459,grupo-consumidores,-1,0,0,0,0
1780385357.187459,grupo-reintentos,-1,0,0,0,0
1780385367.1891253,grupo-consumidores,-1,0,0,0,0
1780385367.1891253,grupo-reintentos,-1,0,0,0,0
1780385377.190846,grupo-consumidores,-1,0,0,0,0
1780385377.190846,grupo-reintentos,-1,0,0,0,0
1780385387.192527,grupo-consumidores,-1,0,0,0,0
1780385387.192527,grupo-reintentos,-1,0,0,0,0
1780385397.1932194,grupo-consumidores,-1,0,0,0,0
1780385397.1932194,grupo-reintentos,-1,0,0,0,0
1780385407.1947875,grupo-consumidores,-1,0,0,0,0
1780385407.1947875,grupo-reintentos,-1,0,0,0,0
1780385417.1964931,grupo-consumidores,-1,0,0,0,0
1780385417.1964931,grupo-reintentos,-1,0,0,0,0
1780385427.1981354,grupo-consumidores,-1,0,0,0,0
1780385427.1981354,grupo-reintentos,-1,0,0,0,0
1780385437.2000947,grupo-consumidores,-1,0,0,0,0
1780385437.2000947,grupo-reintentos,-1,0,0,0,0
1780385447.2015843,grupo-consumidores,-1,0,0,0,0
1780385447.2015843,grupo-reintentos,-1,0,0,0,0
1780385457.2034605,grupo-consumidores,-1,0,0,0,0
1780385457.2034605,grupo-reintentos,-1,0,0,0,0
1780385467.2049646,grupo-consumidores,-1,0,0,0,0
1780385467.2049646,grupo-reintentos,-1,0,0,0,0
1780385477.2064683,grupo-consumidores,-1,0,0,0,0
1780385477.2064683,grupo-reintentos,-1,0,0,0,0
1780385487.2416298,grupo-consumidores,-1,0,0,0,0
1780385487.2416298,grupo-reintentos,-1,0,0,0,0
1780385497.2432628,grupo-consumidores,-1,0,0,0,0
1780385497.2432628,grupo-reintentos,-1,0,0,0,0
1780385507.2450466,grupo-consumidores,-1,0,0,0,0
1780385507.2450466,grupo-reintentos,-1,0,0,0,0
1780385517.2457974,grupo-consumidores,-1,0,0,0,0
1780385517.2457974,grupo-reintentos,-1,0,0,0,0
1780385527.247468,grupo-consumidores,-1,0,0,0,0
1780385527.247468,grupo-reintentos,-1,0,0,0,0
1780385537.2482533,grupo-consumidores,-1,0,0,0,0
1780385537.2482533,grupo-reintentos,-1,0,0,0,0
1780385547.2500083,grupo-consumidores,-1,0,0,0,0
1780385547.2500083,grupo-reintentos,-1,0,0,0,0
1780385557.2518895,grupo-consumidores,-1,0,0,0,0
1780385557.2518895,grupo-reintentos,-1,0,0,0,0
1780385567.2526066,grupo-consumidores,-1,0,0,0,0
1780385567.2526066,grupo-reintentos,-1,0,0,0,0
1780385577.2540958,grupo-consumidores,-1,0,0,0,0
1780385577.2540958,grupo-reintentos,-1,0,0,0,0
1780385587.2557445,grupo-consumidores,-1,0,0,0,0
1780385587.2557445,grupo-reintentos,-1,0,0,0,0
1780385597.2579587,grupo-consumidores,-1,0,0,0,0
1780385597.2579587,grupo-reintentos,-1,0,0,0,0
